GPU available: True
Carga datasets
	Tiny Shakespeare
	Wikitext-2
Longitud corpus train: 10039821 caracteres
Longitud corpus valid: 1053455 caracteres
Longitud corpus test: 1186126 caracteres
Número total de tokens: 2524860
Número total de tokens: 266679
Preparando DataLoader
Se invoca el modelo
TRAIN
Iteracciones: 39449
  [Batch 30400] Loss: 5.8491
  [Batch 30500] Loss: 5.8265
  [Batch 30600] Loss: 5.8660
  [Batch 30700] Loss: 5.8252
  [Batch 30800] Loss: 5.8180
  [Batch 30900] Loss: 5.8371
  [Batch 31000] Loss: 5.8397
  [Batch 31100] Loss: 5.8563
  [Batch 31200] Loss: 5.8160
  [Batch 31300] Loss: 5.7879
  [Batch 31400] Loss: 5.7790
  [Batch 31500] Loss: 5.7909
  [Batch 31600] Loss: 5.7864
  [Batch 31700] Loss: 5.7884
  [Batch 31800] Loss: 5.8416
  [Batch 31900] Loss: 5.8468
  [Batch 32000] Loss: 5.8597
  [Batch 32100] Loss: 5.7940
  [Batch 32200] Loss: 5.8401
  [Batch 32300] Loss: 5.8627
  [Batch 32400] Loss: 5.8453
  [Batch 32500] Loss: 5.7952
  [Batch 32600] Loss: 5.7618
  [Batch 32700] Loss: 5.8198
  [Batch 32800] Loss: 5.8572
  [Batch 32900] Loss: 5.7287
  [Batch 33000] Loss: 5.7694
  [Batch 33100] Loss: 5.8150
  [Batch 33200] Loss: 5.7897
  [Batch 33300] Loss: 5.7600
  [Batch 33400] Loss: 5.7374
  [Batch 33500] Loss: 5.8242
  [Batch 33600] Loss: 5.7952
  [Batch 33700] Loss: 5.8125
  [Batch 33800] Loss: 5.8135
  [Batch 33900] Loss: 5.8446
  [Batch 34000] Loss: 5.7876
  [Batch 34100] Loss: 5.8117
  [Batch 34200] Loss: 5.8248
  [Batch 34300] Loss: 5.7967
  [Batch 34400] Loss: 5.7431
  [Batch 34500] Loss: 5.8782
  [Batch 34600] Loss: 5.8201
  [Batch 34700] Loss: 5.8040
  [Batch 34800] Loss: 5.7808
  [Batch 34900] Loss: 5.8589
  [Batch 35000] Loss: 5.7719
  [Batch 35100] Loss: 5.7065
  [Batch 35200] Loss: 5.7890
  [Batch 35300] Loss: 5.8825
  [Batch 35400] Loss: 5.7377
  [Batch 35500] Loss: 5.8192
  [Batch 35600] Loss: 5.7837
  [Batch 35700] Loss: 5.8127
  [Batch 35800] Loss: 5.8247
  [Batch 35900] Loss: 5.8140
  [Batch 36000] Loss: 5.8248
  [Batch 36100] Loss: 5.7259
  [Batch 36200] Loss: 5.8240
  [Batch 36300] Loss: 5.7875
  [Batch 36400] Loss: 5.7952
  [Batch 36500] Loss: 5.8013
  [Batch 36600] Loss: 5.7350
  [Batch 36700] Loss: 5.7615
  [Batch 36800] Loss: 5.8503
  [Batch 36900] Loss: 5.8318
  [Batch 37000] Loss: 5.8267
  [Batch 37100] Loss: 5.8548
  [Batch 37200] Loss: 5.7430
  [Batch 37300] Loss: 5.8413
  [Batch 37400] Loss: 5.7569
  [Batch 37500] Loss: 5.7726
  [Batch 37600] Loss: 5.7464
  [Batch 37700] Loss: 5.7262
  [Batch 37800] Loss: 5.8993
  [Batch 37900] Loss: 5.7758
  [Batch 38000] Loss: 5.8308
  [Batch 38100] Loss: 5.8314
  [Batch 38200] Loss: 5.8036
  [Batch 38300] Loss: 5.8047
  [Batch 38400] Loss: 5.7814
  [Batch 38500] Loss: 5.8347
  [Batch 38600] Loss: 5.7225
  [Batch 38700] Loss: 5.8180
  [Batch 38800] Loss: 5.7273
  [Batch 38900] Loss: 5.7580
  [Batch 39000] Loss: 5.7911
  [Batch 39100] Loss: 5.7732
  [Batch 39200] Loss: 5.7680
  [Batch 39300] Loss: 5.7673
  [Batch 39400] Loss: 5.7778
[Epoch 11] Train Loss: 5.8526 | Train PPL: 348.15 | Val PPL: 366.86
Iteracciones: 39449
  [Batch 100] Loss: 5.7856
  [Batch 200] Loss: 5.7738
  [Batch 300] Loss: 5.7839
  [Batch 400] Loss: 5.8295
  [Batch 500] Loss: 5.8298
  [Batch 600] Loss: 5.8003
  [Batch 700] Loss: 5.7902
  [Batch 800] Loss: 5.8202
  [Batch 900] Loss: 5.7434
  [Batch 1000] Loss: 5.7997
  [Batch 1100] Loss: 5.8459
  [Batch 1200] Loss: 5.8462
  [Batch 1300] Loss: 5.7789
  [Batch 1400] Loss: 5.7327
  [Batch 1500] Loss: 5.7826
  [Batch 1600] Loss: 5.7803
  [Batch 1700] Loss: 5.8226
  [Batch 1800] Loss: 5.7768
  [Batch 1900] Loss: 5.8365
  [Batch 2000] Loss: 5.7836
  [Batch 2100] Loss: 5.7651
  [Batch 2200] Loss: 5.8379
  [Batch 2300] Loss: 5.7873
  [Batch 2400] Loss: 5.7296
  [Batch 2500] Loss: 5.7282
  [Batch 2600] Loss: 5.7041
  [Batch 2700] Loss: 5.7704
  [Batch 2800] Loss: 5.6934
  [Batch 2900] Loss: 5.7952
  [Batch 3000] Loss: 5.7315
  [Batch 3100] Loss: 5.8251
  [Batch 3200] Loss: 5.7881
  [Batch 3300] Loss: 5.7708
  [Batch 3400] Loss: 5.8106
  [Batch 3500] Loss: 5.8423
  [Batch 3600] Loss: 5.7902
  [Batch 3700] Loss: 5.8117
  [Batch 3800] Loss: 5.7438
  [Batch 3900] Loss: 5.8161
  [Batch 4000] Loss: 5.8114
  [Batch 4100] Loss: 5.7285
  [Batch 4200] Loss: 5.7509
  [Batch 4300] Loss: 5.6997
  [Batch 4400] Loss: 5.7774
  [Batch 4500] Loss: 5.7508
  [Batch 4600] Loss: 5.7716
  [Batch 4700] Loss: 5.7415
  [Batch 4800] Loss: 5.7653
  [Batch 4900] Loss: 5.7461
  [Batch 5000] Loss: 5.7286
  [Batch 5100] Loss: 5.8317
  [Batch 5200] Loss: 5.7473
  [Batch 5300] Loss: 5.7182
  [Batch 5400] Loss: 5.8008
  [Batch 5500] Loss: 5.7711
  [Batch 5600] Loss: 5.7840
  [Batch 5700] Loss: 5.7791
  [Batch 5800] Loss: 5.7695
  [Batch 5900] Loss: 5.7997
  [Batch 6000] Loss: 5.7810
  [Batch 6100] Loss: 5.9224
  [Batch 6200] Loss: 5.7735
  [Batch 6300] Loss: 5.8549
  [Batch 6400] Loss: 5.7268
  [Batch 6500] Loss: 5.8017
  [Batch 6600] Loss: 5.7395
  [Batch 6700] Loss: 5.7492
  [Batch 6800] Loss: 5.7706
  [Batch 6900] Loss: 5.7818
  [Batch 7000] Loss: 5.8215
  [Batch 7100] Loss: 5.7597
  [Batch 7200] Loss: 5.7387
  [Batch 7300] Loss: 5.7906
  [Batch 7400] Loss: 5.7828
  [Batch 7500] Loss: 5.7870
  [Batch 7600] Loss: 5.7564
  [Batch 7700] Loss: 5.7704
  [Batch 7800] Loss: 5.7602
  [Batch 7900] Loss: 5.8148
  [Batch 8000] Loss: 5.7797
  [Batch 8100] Loss: 5.8309
  [Batch 8200] Loss: 5.7741
  [Batch 8300] Loss: 5.7536
  [Batch 8400] Loss: 5.8032
  [Batch 8500] Loss: 5.7590
  [Batch 8600] Loss: 5.7557
  [Batch 8700] Loss: 5.8053
  [Batch 8800] Loss: 5.7808
  [Batch 8900] Loss: 5.7498
  [Batch 9000] Loss: 5.7449
  [Batch 9100] Loss: 5.7911
  [Batch 9200] Loss: 5.7477
  [Batch 9300] Loss: 5.7495
  [Batch 9400] Loss: 5.7575
  [Batch 9500] Loss: 5.7340
  [Batch 9600] Loss: 5.7486
  [Batch 9700] Loss: 5.7940
  [Batch 9800] Loss: 5.6890
  [Batch 9900] Loss: 5.7303
  [Batch 10000] Loss: 5.7528
  [Batch 10100] Loss: 5.7051
  [Batch 10200] Loss: 5.7652
  [Batch 10300] Loss: 5.7562
  [Batch 10400] Loss: 5.7846
  [Batch 10500] Loss: 5.7210
  [Batch 10600] Loss: 5.7411
  [Batch 10700] Loss: 5.7285
  [Batch 10800] Loss: 5.7810
  [Batch 10900] Loss: 5.7560
  [Batch 11000] Loss: 5.7659
  [Batch 11100] Loss: 5.7544
  [Batch 11200] Loss: 5.7719
  [Batch 11300] Loss: 5.7103
  [Batch 11400] Loss: 5.7815
  [Batch 11500] Loss: 5.8196
  [Batch 11600] Loss: 5.7971
  [Batch 11700] Loss: 5.6904
  [Batch 11800] Loss: 5.7324
  [Batch 11900] Loss: 5.7572
  [Batch 12000] Loss: 5.7215
  [Batch 12100] Loss: 5.7322
  [Batch 12200] Loss: 5.7515
  [Batch 12300] Loss: 5.7136
  [Batch 12400] Loss: 5.7736
  [Batch 12500] Loss: 5.6946
  [Batch 12600] Loss: 5.7577
  [Batch 12700] Loss: 5.7391
  [Batch 12800] Loss: 5.7278
  [Batch 12900] Loss: 5.7197
  [Batch 13000] Loss: 5.6986
  [Batch 13100] Loss: 5.7134
  [Batch 13200] Loss: 5.7352
  [Batch 13300] Loss: 5.7567
  [Batch 13400] Loss: 5.6974
  [Batch 13500] Loss: 5.7786
  [Batch 13600] Loss: 5.7361
  [Batch 13700] Loss: 5.7719
  [Batch 13800] Loss: 5.7283
  [Batch 13900] Loss: 5.7440
  [Batch 14000] Loss: 5.7463
  [Batch 14100] Loss: 5.7410
  [Batch 14200] Loss: 5.7001
  [Batch 14300] Loss: 5.7807
  [Batch 14400] Loss: 5.7022
  [Batch 14500] Loss: 5.7519
  [Batch 14600] Loss: 5.7459
  [Batch 14700] Loss: 5.7895
  [Batch 14800] Loss: 5.7866
  [Batch 14900] Loss: 5.7151
  [Batch 15000] Loss: 5.7204
  [Batch 15100] Loss: 5.6866
  [Batch 15200] Loss: 5.7208
  [Batch 15300] Loss: 5.8135
  [Batch 15400] Loss: 5.7827
  [Batch 15500] Loss: 5.7189
  [Batch 15600] Loss: 5.7288
  [Batch 15700] Loss: 5.7317
  [Batch 15800] Loss: 5.7244
  [Batch 15900] Loss: 5.6692
  [Batch 16000] Loss: 5.7454
  [Batch 16100] Loss: 5.8219
  [Batch 16200] Loss: 5.7558
  [Batch 16300] Loss: 5.7243
  [Batch 16400] Loss: 5.6969
  [Batch 16500] Loss: 5.7072
  [Batch 16600] Loss: 5.7552
  [Batch 16700] Loss: 5.7571
  [Batch 16800] Loss: 5.7391
  [Batch 16900] Loss: 5.7205
  [Batch 17000] Loss: 5.6790
  [Batch 17100] Loss: 5.7758
  [Batch 17200] Loss: 5.6635
  [Batch 17300] Loss: 5.7565
  [Batch 17400] Loss: 5.7124
  [Batch 17500] Loss: 5.7861
  [Batch 17600] Loss: 5.6881
  [Batch 17700] Loss: 5.7141
  [Batch 17800] Loss: 5.7390
  [Batch 17900] Loss: 5.7422
  [Batch 18000] Loss: 5.6792
  [Batch 18100] Loss: 5.7462
  [Batch 18200] Loss: 5.6831
  [Batch 18300] Loss: 5.7734
  [Batch 18400] Loss: 5.7673
  [Batch 18500] Loss: 5.7198
  [Batch 18600] Loss: 5.7580
  [Batch 18700] Loss: 5.7180
  [Batch 18800] Loss: 5.7949
  [Batch 18900] Loss: 5.7025
  [Batch 19000] Loss: 5.6972
  [Batch 19100] Loss: 5.7041
  [Batch 19200] Loss: 5.7302
  [Batch 19300] Loss: 5.7700
  [Batch 19400] Loss: 5.7634
  [Batch 19500] Loss: 5.7085
  [Batch 19600] Loss: 5.7746
  [Batch 19700] Loss: 5.7268
  [Batch 19800] Loss: 5.7566
  [Batch 19900] Loss: 5.6784
  [Batch 20000] Loss: 5.6614
  [Batch 20100] Loss: 5.6878
  [Batch 20200] Loss: 5.7417
  [Batch 20300] Loss: 5.8037
  [Batch 20400] Loss: 5.7747
  [Batch 20500] Loss: 5.7015
  [Batch 20600] Loss: 5.7406
  [Batch 20700] Loss: 5.8013
  [Batch 20800] Loss: 5.7717
  [Batch 20900] Loss: 5.7159
  [Batch 21000] Loss: 5.7534
  [Batch 21100] Loss: 5.6462
  [Batch 21200] Loss: 5.7565
  [Batch 21300] Loss: 5.7575
  [Batch 21400] Loss: 5.7422
  [Batch 21500] Loss: 5.7506
  [Batch 21600] Loss: 5.6671
  [Batch 21700] Loss: 5.6755
  [Batch 21800] Loss: 5.6912
  [Batch 21900] Loss: 5.7080
  [Batch 22000] Loss: 5.7303
  [Batch 22100] Loss: 5.7741
  [Batch 22200] Loss: 5.7363
  [Batch 22300] Loss: 5.6990
  [Batch 22400] Loss: 5.7335
  [Batch 22500] Loss: 5.7843
  [Batch 22600] Loss: 5.6707
  [Batch 22700] Loss: 5.7233
  [Batch 22800] Loss: 5.6835
  [Batch 22900] Loss: 5.6964
  [Batch 23000] Loss: 5.6807
  [Batch 23100] Loss: 5.6966
  [Batch 23200] Loss: 5.7457
  [Batch 23300] Loss: 5.6752
  [Batch 23400] Loss: 5.7469
  [Batch 23500] Loss: 5.7884
  [Batch 23600] Loss: 5.7622
  [Batch 23700] Loss: 5.7472
  [Batch 23800] Loss: 5.7065
  [Batch 23900] Loss: 5.7441
  [Batch 24000] Loss: 5.7075
  [Batch 24100] Loss: 5.6904
  [Batch 24200] Loss: 5.6681
  [Batch 24300] Loss: 5.6848
  [Batch 24400] Loss: 5.7364
  [Batch 24500] Loss: 5.7114
  [Batch 24600] Loss: 5.7513
  [Batch 24700] Loss: 5.7928
  [Batch 24800] Loss: 5.7560
  [Batch 24900] Loss: 5.7493
  [Batch 25000] Loss: 5.6872
  [Batch 25100] Loss: 5.7080
  [Batch 25200] Loss: 5.6926
  [Batch 25300] Loss: 5.6645
  [Batch 25400] Loss: 5.7070
  [Batch 25500] Loss: 5.6549
  [Batch 25600] Loss: 5.6905
  [Batch 25700] Loss: 5.7095
  [Batch 25800] Loss: 5.7474
  [Batch 25900] Loss: 5.7045
  [Batch 26000] Loss: 5.6787
  [Batch 26100] Loss: 5.7477
  [Batch 26200] Loss: 5.7805
  [Batch 26300] Loss: 5.7312
  [Batch 26400] Loss: 5.7385
  [Batch 26500] Loss: 5.7109
  [Batch 26600] Loss: 5.7045
  [Batch 26700] Loss: 5.6952
  [Batch 26800] Loss: 5.7764
  [Batch 26900] Loss: 5.7184
  [Batch 27000] Loss: 5.7658
  [Batch 27100] Loss: 5.6498
  [Batch 27200] Loss: 5.6528
  [Batch 27300] Loss: 5.7465
  [Batch 27400] Loss: 5.6884
  [Batch 27500] Loss: 5.7387
  [Batch 27600] Loss: 5.7309
  [Batch 27700] Loss: 5.6992
  [Batch 27800] Loss: 5.7045
  [Batch 27900] Loss: 5.6810
  [Batch 28000] Loss: 5.7526
  [Batch 28100] Loss: 5.7105
  [Batch 28200] Loss: 5.7565
  [Batch 28300] Loss: 5.6953
  [Batch 28400] Loss: 5.6820
  [Batch 28500] Loss: 5.7051
  [Batch 28600] Loss: 5.6794
  [Batch 28700] Loss: 5.7003
  [Batch 28800] Loss: 5.7164
  [Batch 28900] Loss: 5.7168
  [Batch 29000] Loss: 5.6971
  [Batch 29100] Loss: 5.7032
  [Batch 29200] Loss: 5.6819
  [Batch 29300] Loss: 5.7206
  [Batch 29400] Loss: 5.7029
  [Batch 29500] Loss: 5.6696
  [Batch 29600] Loss: 5.7012
  [Batch 29700] Loss: 5.6691
  [Batch 29800] Loss: 5.6600
  [Batch 29900] Loss: 5.6820
  [Batch 30000] Loss: 5.7026
  [Batch 30100] Loss: 5.6548
  [Batch 30200] Loss: 5.6996
  [Batch 30300] Loss: 5.7407
  [Batch 30400] Loss: 5.6906
  [Batch 30500] Loss: 5.6992
  [Batch 30600] Loss: 5.7546
  [Batch 30700] Loss: 5.6675
  [Batch 30800] Loss: 5.6829
  [Batch 30900] Loss: 5.6833
  [Batch 31000] Loss: 5.6635
  [Batch 31100] Loss: 5.7072
  [Batch 31200] Loss: 5.7239
  [Batch 31300] Loss: 5.7240
  [Batch 31400] Loss: 5.7285
  [Batch 31500] Loss: 5.6936
  [Batch 31600] Loss: 5.7129
  [Batch 31700] Loss: 5.6694
  [Batch 31800] Loss: 5.7135
  [Batch 31900] Loss: 5.7047
  [Batch 32000] Loss: 5.7159
  [Batch 32100] Loss: 5.6624
  [Batch 32200] Loss: 5.6658
  [Batch 32300] Loss: 5.6595
  [Batch 32400] Loss: 5.7084
  [Batch 32500] Loss: 5.7074
  [Batch 32600] Loss: 5.6480
  [Batch 32700] Loss: 5.6527
  [Batch 32800] Loss: 5.6841
  [Batch 32900] Loss: 5.7032
  [Batch 33000] Loss: 5.6888
  [Batch 33100] Loss: 5.6934
  [Batch 33200] Loss: 5.6995
  [Batch 33300] Loss: 5.7615
  [Batch 33400] Loss: 5.6912
  [Batch 33500] Loss: 5.7069
  [Batch 33600] Loss: 5.6444
  [Batch 33700] Loss: 5.7424
  [Batch 33800] Loss: 5.7055
  [Batch 33900] Loss: 5.6481
  [Batch 34000] Loss: 5.6729
  [Batch 34100] Loss: 5.6244
  [Batch 34200] Loss: 5.6993
  [Batch 34300] Loss: 5.6711
  [Batch 34400] Loss: 5.7028
  [Batch 34500] Loss: 5.7750
  [Batch 34600] Loss: 5.7026
  [Batch 34700] Loss: 5.6863
  [Batch 34800] Loss: 5.7378
  [Batch 34900] Loss: 5.6797
  [Batch 35000] Loss: 5.7002
  [Batch 35100] Loss: 5.7437
  [Batch 35200] Loss: 5.6984
  [Batch 35300] Loss: 5.6555
  [Batch 35400] Loss: 5.6430
  [Batch 35500] Loss: 5.7684
  [Batch 35600] Loss: 5.7021
  [Batch 35700] Loss: 5.7161
  [Batch 35800] Loss: 5.6688
  [Batch 35900] Loss: 5.6736
  [Batch 36000] Loss: 5.6370
  [Batch 36100] Loss: 5.6150
  [Batch 36200] Loss: 5.7451
  [Batch 36300] Loss: 5.7621
  [Batch 36400] Loss: 5.7331
  [Batch 36500] Loss: 5.7033
  [Batch 36600] Loss: 5.6959
  [Batch 36700] Loss: 5.6623
  [Batch 36800] Loss: 5.6522
  [Batch 36900] Loss: 5.6549
  [Batch 37000] Loss: 5.6465
  [Batch 37100] Loss: 5.6472
  [Batch 37200] Loss: 5.6125
  [Batch 37300] Loss: 5.6749
  [Batch 37400] Loss: 5.7087
  [Batch 37500] Loss: 5.6773
  [Batch 37600] Loss: 5.6627
  [Batch 37700] Loss: 5.7110
  [Batch 37800] Loss: 5.7358
  [Batch 37900] Loss: 5.6591
  [Batch 38000] Loss: 5.6675
  [Batch 38100] Loss: 5.7175
  [Batch 38200] Loss: 5.6646
  [Batch 38300] Loss: 5.7088
  [Batch 38400] Loss: 5.7361
  [Batch 38500] Loss: 5.6789
  [Batch 38600] Loss: 5.6518
  [Batch 38700] Loss: 5.6684
  [Batch 38800] Loss: 5.6425
  [Batch 38900] Loss: 5.6111
  [Batch 39000] Loss: 5.6819
  [Batch 39100] Loss: 5.7408
  [Batch 39200] Loss: 5.7010
  [Batch 39300] Loss: 5.6272
  [Batch 39400] Loss: 5.6991
[Epoch 12] Train Loss: 5.7311 | Train PPL: 308.31 | Val PPL: 337.09
Iteracciones: 39449
  [Batch 100] Loss: 5.6712
  [Batch 200] Loss: 5.6977
  [Batch 300] Loss: 5.6564
  [Batch 400] Loss: 5.7248
  [Batch 500] Loss: 5.7300
  [Batch 600] Loss: 5.7330
  [Batch 700] Loss: 5.6309
  [Batch 800] Loss: 5.6090
  [Batch 900] Loss: 5.6818
  [Batch 1000] Loss: 5.7053
  [Batch 1100] Loss: 5.6676
  [Batch 1200] Loss: 5.6432
  [Batch 1300] Loss: 5.6266
  [Batch 1400] Loss: 5.7194
  [Batch 1500] Loss: 5.7055
  [Batch 1600] Loss: 5.5915
  [Batch 1700] Loss: 5.6920
  [Batch 1800] Loss: 5.6852
  [Batch 1900] Loss: 5.7022
  [Batch 2000] Loss: 5.6873
  [Batch 2100] Loss: 5.6978
  [Batch 2200] Loss: 5.6452
  [Batch 2300] Loss: 5.6797
  [Batch 2400] Loss: 5.6418
  [Batch 2500] Loss: 5.6238
  [Batch 2600] Loss: 5.6790
  [Batch 2700] Loss: 5.6840
  [Batch 2800] Loss: 5.6842
  [Batch 2900] Loss: 5.6267
  [Batch 3000] Loss: 5.6452
  [Batch 3100] Loss: 5.6974
  [Batch 3200] Loss: 5.6899
  [Batch 3300] Loss: 5.5990
  [Batch 3400] Loss: 5.6297
  [Batch 3500] Loss: 5.6518
  [Batch 3600] Loss: 5.6739
  [Batch 3700] Loss: 5.6637
  [Batch 3800] Loss: 5.6648
  [Batch 3900] Loss: 5.6131
  [Batch 4000] Loss: 5.6903
  [Batch 4100] Loss: 5.6491
  [Batch 4200] Loss: 5.6764
  [Batch 4300] Loss: 5.6476
  [Batch 4400] Loss: 5.7085
  [Batch 4500] Loss: 5.6927
  [Batch 4600] Loss: 5.6899
  [Batch 4700] Loss: 5.6525
  [Batch 4800] Loss: 5.6392
  [Batch 4900] Loss: 5.6585
  [Batch 5000] Loss: 5.6383
  [Batch 5100] Loss: 5.7383
  [Batch 5200] Loss: 5.6757
  [Batch 5300] Loss: 5.6240
  [Batch 5400] Loss: 5.6441
  [Batch 5500] Loss: 5.6620
  [Batch 5600] Loss: 5.5742
  [Batch 5700] Loss: 5.7306
  [Batch 5800] Loss: 5.6536
  [Batch 5900] Loss: 5.6668
  [Batch 6000] Loss: 5.7278
  [Batch 6100] Loss: 5.6958
  [Batch 6200] Loss: 5.6164
  [Batch 6300] Loss: 5.6641
  [Batch 6400] Loss: 5.7221
  [Batch 6500] Loss: 5.6986
  [Batch 6600] Loss: 5.6288
  [Batch 6700] Loss: 5.7147
  [Batch 6800] Loss: 5.7069
  [Batch 6900] Loss: 5.6887
  [Batch 7000] Loss: 5.6805
  [Batch 7100] Loss: 5.6518
  [Batch 7200] Loss: 5.6018
  [Batch 7300] Loss: 5.6595
  [Batch 7400] Loss: 5.6729
  [Batch 7500] Loss: 5.6808
  [Batch 7600] Loss: 5.6101
  [Batch 7700] Loss: 5.6432
  [Batch 7800] Loss: 5.6182
  [Batch 7900] Loss: 5.6165
  [Batch 8000] Loss: 5.5887
  [Batch 8100] Loss: 5.6993
  [Batch 8200] Loss: 5.6865
  [Batch 8300] Loss: 5.6549
  [Batch 8400] Loss: 5.6186
  [Batch 8500] Loss: 5.5592
  [Batch 8600] Loss: 5.5889
  [Batch 8700] Loss: 5.6400
  [Batch 8800] Loss: 5.6697
  [Batch 8900] Loss: 5.6303
  [Batch 9000] Loss: 5.6308
  [Batch 9100] Loss: 5.6704
  [Batch 9200] Loss: 5.6342
  [Batch 9300] Loss: 5.6551
  [Batch 9400] Loss: 5.6493
  [Batch 9500] Loss: 5.6555
  [Batch 9600] Loss: 5.5929
  [Batch 9700] Loss: 5.6477
  [Batch 9800] Loss: 5.5583
  [Batch 9900] Loss: 5.7096
  [Batch 10000] Loss: 5.6755
  [Batch 10100] Loss: 5.6921
  [Batch 10200] Loss: 5.6469
  [Batch 10300] Loss: 5.6222
  [Batch 10400] Loss: 5.6326
  [Batch 10500] Loss: 5.5830
  [Batch 10600] Loss: 5.6428
  [Batch 10700] Loss: 5.6421
  [Batch 10800] Loss: 5.6644
  [Batch 10900] Loss: 5.6520
  [Batch 11000] Loss: 5.6850
  [Batch 11100] Loss: 5.6642
  [Batch 11200] Loss: 5.6071
  [Batch 11300] Loss: 5.5864
  [Batch 11400] Loss: 5.6431
  [Batch 11500] Loss: 5.6550
  [Batch 11600] Loss: 5.6202
  [Batch 11700] Loss: 5.6568
  [Batch 11800] Loss: 5.5809
  [Batch 11900] Loss: 5.6223
  [Batch 12000] Loss: 5.6592
  [Batch 12100] Loss: 5.6718
  [Batch 12200] Loss: 5.5650
  [Batch 12300] Loss: 5.6519
  [Batch 12400] Loss: 5.6822
  [Batch 12500] Loss: 5.6526
  [Batch 12600] Loss: 5.7289
  [Batch 12700] Loss: 5.6397
  [Batch 12800] Loss: 5.7216
  [Batch 12900] Loss: 5.6128
  [Batch 13000] Loss: 5.6528
  [Batch 13100] Loss: 5.6941
  [Batch 13200] Loss: 5.6462
  [Batch 13300] Loss: 5.6259
  [Batch 13400] Loss: 5.5493
  [Batch 13500] Loss: 5.6093
  [Batch 13600] Loss: 5.6065
  [Batch 13700] Loss: 5.6499
  [Batch 13800] Loss: 5.5891
  [Batch 13900] Loss: 5.6416
  [Batch 14000] Loss: 5.5987
  [Batch 14100] Loss: 5.6363
  [Batch 14200] Loss: 5.6801
  [Batch 14300] Loss: 5.6272
  [Batch 14400] Loss: 5.6828
  [Batch 14500] Loss: 5.5431
  [Batch 14600] Loss: 5.5858
  [Batch 14700] Loss: 5.6948
  [Batch 14800] Loss: 5.6269
  [Batch 14900] Loss: 5.6137
  [Batch 15000] Loss: 5.6429
  [Batch 15100] Loss: 5.6583
  [Batch 15200] Loss: 5.6124
  [Batch 15300] Loss: 5.5807
  [Batch 15400] Loss: 5.5708
  [Batch 15500] Loss: 5.6441
  [Batch 15600] Loss: 5.5826
  [Batch 15700] Loss: 5.5663
  [Batch 15800] Loss: 5.6694
  [Batch 15900] Loss: 5.6441
  [Batch 16000] Loss: 5.5925
  [Batch 16100] Loss: 5.6377
  [Batch 16200] Loss: 5.6635
  [Batch 16300] Loss: 5.6891
  [Batch 16400] Loss: 5.5904
  [Batch 16500] Loss: 5.6247
  [Batch 16600] Loss: 5.7066
  [Batch 16700] Loss: 5.6393
  [Batch 16800] Loss: 5.5855
  [Batch 16900] Loss: 5.6405
  [Batch 17000] Loss: 5.6776
  [Batch 17100] Loss: 5.5921
  [Batch 17200] Loss: 5.6728
  [Batch 17300] Loss: 5.6159
  [Batch 17400] Loss: 5.6989
  [Batch 17500] Loss: 5.6588
  [Batch 17600] Loss: 5.6513
  [Batch 17700] Loss: 5.6528
  [Batch 17800] Loss: 5.6271
  [Batch 17900] Loss: 5.5734
  [Batch 18000] Loss: 5.5592
  [Batch 18100] Loss: 5.6911
  [Batch 18200] Loss: 5.6559
  [Batch 18300] Loss: 5.6780
  [Batch 18400] Loss: 5.6619
  [Batch 18500] Loss: 5.6212
  [Batch 18600] Loss: 5.6269
  [Batch 18700] Loss: 5.6050
  [Batch 18800] Loss: 5.6622
  [Batch 18900] Loss: 5.7018
  [Batch 19000] Loss: 5.6400
  [Batch 19100] Loss: 5.5977
  [Batch 19200] Loss: 5.6182
  [Batch 19300] Loss: 5.6281
  [Batch 19400] Loss: 5.6513
  [Batch 19500] Loss: 5.6972
  [Batch 19600] Loss: 5.6351
  [Batch 19700] Loss: 5.6826
  [Batch 19800] Loss: 5.6146
  [Batch 19900] Loss: 5.5739
  [Batch 20000] Loss: 5.6712
  [Batch 20100] Loss: 5.5880
  [Batch 20200] Loss: 5.6045
  [Batch 20300] Loss: 5.6271
  [Batch 20400] Loss: 5.6458
  [Batch 20500] Loss: 5.5969
  [Batch 20600] Loss: 5.6184
  [Batch 20700] Loss: 5.6627
  [Batch 20800] Loss: 5.6152
  [Batch 20900] Loss: 5.6358
  [Batch 21000] Loss: 5.5945
  [Batch 21100] Loss: 5.6946
  [Batch 21200] Loss: 5.6330
  [Batch 21300] Loss: 5.6312
  [Batch 21400] Loss: 5.6384
  [Batch 21500] Loss: 5.6410
  [Batch 21600] Loss: 5.6161
  [Batch 21700] Loss: 5.6620
  [Batch 21800] Loss: 5.6525
  [Batch 21900] Loss: 5.6266
  [Batch 22000] Loss: 5.6031
  [Batch 22100] Loss: 5.6483
  [Batch 22200] Loss: 5.6593
  [Batch 22300] Loss: 5.6173
  [Batch 22400] Loss: 5.6606
  [Batch 22500] Loss: 5.5622
  [Batch 22600] Loss: 5.6113
  [Batch 22700] Loss: 5.6481
  [Batch 22800] Loss: 5.6380
  [Batch 22900] Loss: 5.6093
  [Batch 23000] Loss: 5.5615
  [Batch 23100] Loss: 5.6313
  [Batch 23200] Loss: 5.5669
  [Batch 23300] Loss: 5.5693
  [Batch 23400] Loss: 5.6242
  [Batch 23500] Loss: 5.6483
  [Batch 23600] Loss: 5.6069
  [Batch 23700] Loss: 5.5497
  [Batch 23800] Loss: 5.6270
